tumor	depth	nb_mut	true_nb_clones	true_purity	perc_dip	fitted_nb_clones	ll_ratio	pval	score1B	score1C	score2A	score2C_auc	score2C_accuracy	score2C_sensitivity	score2C_specificity	score2C_precision	score_sig_1A	score_sig_1B	score_sig_1C_auc	score_sig_1C_accuracy	score_sig_1C_sensitivity	score_sig_1C_specificity	score_sig_1C_precision	min_diff_distrib_mut	max_diff_distrib_mut	std_diff_distrib_mut	median_diff_distrib_mut	perc_dist_5	perc_dist_10	runtime	method	setting
T4	64X	1550	3	0.94	0.9165859374707316	2.0			0.75	0.8340203671300533	0.15010971539379822	0.6297319502282875	0.7249169435215946	0.3881578947368421	0.8713060057197329	0.3881578947368421	0.02363399893658324	0.0109226935219104	0.9861111111111112	0.9629629629629628	0.75	0.9583333333333334	0.6	0.002611144263303889	0.007778763921175047	0.0018082901923657316	0.002611144263303889	1.0	1.0	2.6385772228241	tracksigfreq	prefit
T4	128X	1640	3	0.94	0.9166094015256404	5.0			0.5	0.8091632832425282	0.3892173519671804	0.7340048905668491	0.7830655129789864	0.5706713780918727	0.8973384030418251	0.5706713780918727														27800.0	pyclone	
T4	128X	1640	3	0.94	0.9166094015256404	2.0			0.75	0.43649585877989017	0.020746890189139236	0.5133247793198887	0.5550061804697157	0.3745583038869258	0.6520912547528517	0.3745583038869258														258.0	sciclone	
T4	128X	1640	3	0.94	0.9166094015256404	4.0			0.75	0.8133969443274693	0.4099089303501356	0.7465117763237447	0.7892459826946848	0.6042402826855123	0.8887832699619772	0.6042402826855123														182.0	ccube	
T4	128X	1640	3	0.94	0.9166094015256404	4.0			0.75	0.8135577694636923	0.4084068849132891	0.7259099275819909	0.7836835599505563	0.5335689045936396	0.9182509505703422	0.5335689045936396														1527.0	dpclust	
T4	128X	1640	3	0.94	0.9166094015256404	4.0			0.75	0.8112974895220234	0.4210367312751579	0.7474573083072458	0.7941903584672435	0.5918727915194346	0.903041825095057	0.5918727915194346														1147.0	phylogicndt	
T4	128X	1640	3	0.94	0.9166094015256404	4.0		0.00041071887010646184	0.75	0.812776216038336	0.40142059416540143	0.7423685660159346	0.7849196538936959	0.6007067137809188	0.8840304182509505	0.6007067137809188	0.02392052548339051	0.0172183899102088	0.9722222222222222	0.7037037037037037	0.75	0.6666666666666666	0.25	0.004944593719226398	0.1728748171207004	0.01963105550922641	0.004944593719226398	0.9882571075401729	0.9882571075401729	200.08380365371704	clonesig	all
T4	128X	1640	3	0.94	0.9166094015256404	4.0		0.0020468359569735407	0.75	0.8127344388580655	0.4096088468958271	0.7490275967700761	0.7898640296662547	0.6130742049469965	0.8849809885931559	0.6130742049469965	0.023834139184120858	0.01474937487521263	0.972222222222222	0.925925925925926	0.75	0.9166666666666666	0.5	0.002630846743301607	0.06772344394360319	0.010542109389906974	0.002630846743301607	0.9876390605686032	1.0	272.98680400848394	clonesig	cancertype
T4	128X	1640	3	0.94	0.9166094015256404	5.0		0.0016144002760708947	0.5	0.8131779189955857	0.4125298678189709	0.7542607720109098	0.7929542645241038	0.6254416961130742	0.8830798479087453	0.6254416961130742	0.023792133391308232	0.01590326005829621	0.9722222222222224	0.925925925925926	0.75	0.9166666666666666	0.5	0.003373417675632817	0.14408616799174168	0.017514226360730203	0.003373417675632817	0.9826946847960444	0.9826946847960444	264.9232268333435	clonesig	prefit
T4	128X	1640	3	0.94	0.9166094015256404												0.04147789710144895	0.03632151428030615	0.8124999999999999	0.925925925925926	0.5	0.9583333333333334	0.5	0.029712702111962086	0.029712702111962086	0.0	0.029712702111962086	1.0	1.0	2.7294504642486603	deconstructsigs	all
T4	128X	1640	3	0.94	0.9166094015256404												0.02653022080774046	0.018942743379232924	0.9722222222222222	0.9629629629629628	0.75	0.9583333333333334	0.6	0.008730895759430424	0.008730895759430424	0.0	0.008730895759430424	1.0	1.0	0.283681392669678	deconstructsigs	cancertype
T4	128X	1640	3	0.94	0.9166094015256404	2.0			0.75	0.7900452888570562	0.3578713208520561	0.6853259482191082	0.7669962917181706	0.4134275618374558	0.9572243346007604	0.4134275618374558	0.02403352157925771	0.014578193141675674	0.9722222222222222	0.8888888888888888	0.75	0.875	0.42857142857142855	0.003067178805495896	0.06004552218893355	0.02152403507355945	0.003067178805495896	0.8275648949320148	1.0	1.3870031833648702	palimpsest	all
T4	128X	1640	3	0.94	0.9166094015256404	2.0			0.75	0.7900452888570562	0.3578713208520561	0.6853259482191082	0.7669962917181706	0.4134275618374558	0.9572243346007604	0.4134275618374558	0.0269133734963556	0.02062987804190119	0.9722222222222222	0.9629629629629628	0.75	0.9583333333333334	0.6	0.003038969819236015	0.06273062178122824	0.02254900957338273	0.003038969819236015	0.8275648949320148	1.0	0.7907192707061771	palimpsest	cancertype
T4	128X	1640	3	0.94	0.9166094015256404	2.0			0.75	0.7900452888570562	0.3578713208520561	0.6853259482191082	0.7669962917181706	0.4134275618374558	0.9572243346007604	0.4134275618374558	0.027024101830529085	0.02021923411557554	0.9722222222222222	0.925925925925926	0.75	0.9166666666666666	0.5	0.0017922634400868718	0.06641929336262252	0.024413388950107247	0.0017922634400868718	0.8275648949320148	1.0	0.64089560508728	palimpsest	prefit
T4	128X	1640	3	0.94	0.9166094015256404	1.0			0.5	0.6923748297500409	0.005972315485138824	0.5	0.6381074168797954	0.0	1.0	0.0	0.02376915489358602	0.016498372792418142	0.9722222222222222	0.8518518518518519	0.75	0.8333333333333334	0.375	0.007433795733007177	0.007433795733007177	0.0	0.007433795733007177	1.0	1.0	1.8674022714297	tracksig	all
T4	128X	1640	3	0.94	0.9166094015256404	2.0			0.75	0.7865969620627917	0.4085750461481514	0.6335905025598901	0.729539641943734	0.2862190812720848	0.9809619238476954	0.2862190812720848	0.023748296379815383	0.01442744823531814	0.972222222222222	0.925925925925926	0.75	0.9166666666666666	0.5	0.0017700339049180336	0.026169899672780383	0.0078055060719972764	0.0017700339049180336	1.0	1.0	49.8750548362732	tracksig	cancertype
T4	128X	1640	3	0.94	0.9166094015256404	2.0			0.75	0.7865969620627917	0.4085750461481514	0.6335905025598901	0.729539641943734	0.2862190812720848	0.9809619238476954	0.2862190812720848	0.02364288977796456	0.014324130840725962	0.9722222222222222	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0016628186950924384	0.02555458526689636	0.0076429653679728	0.0016628186950924384	1.0	1.0	8.731859445571901	tracksig	prefit
T4	128X	1640	3	0.94	0.9166094015256404	2.0			0.75	0.7617353895597054	0.3489878229539187	0.6471016183717451	0.7453300124533001	0.3303249097472924	0.9638783269961976	0.3303249097472924	0.023001616455508016	0.015507148972791282	0.9861111111111112	0.7407407407407407	0.75	0.7083333333333334	0.2727272727272727	0.003787992780344696	0.030548043537512063	0.007902071358694506	0.003787992780344696	1.0	1.0	54.1567175388336	tracksigfreq	all
T4	128X	1640	3	0.94	0.9166094015256404	2.0			0.75	0.7617353895597054	0.3489878229539187	0.6471016183717451	0.7453300124533001	0.3303249097472924	0.9638783269961976	0.3303249097472924	0.023335100131838576	0.013696081137848046	0.972222222222222	0.925925925925926	0.75	0.9166666666666666	0.5	0.002073531035325593	0.02565400834119025	0.006963163711231429	0.002073531035325593	1.0	1.0	13.465749979019199	tracksigfreq	cancertype
T4	128X	1640	3	0.94	0.9166094015256404	2.0			0.75	0.7617353895597054	0.3489878229539187	0.6471016183717451	0.7453300124533001	0.3303249097472924	0.9638783269961976	0.3303249097472924	0.023301574527098717	0.01376048271701893	0.9722222222222222	0.9629629629629628	0.75	0.9583333333333334	0.6	0.0022935241746988573	0.02324388159278079	0.006186506177066847	0.0022935241746988573	1.0	1.0	2.6989734172821005	tracksigfreq	prefit
T5	8X	3432	4	0.7	0.6984002082709799	51.0			0.0	0.9094274324554564	0.014806083156888831	0.5057184679620297	0.7448377581120944	0.06130268199233716	0.9501342539317222	0.06130268199233716														28279.0	pyclone	
T5	8X	3432	4	0.7	0.6984002082709799	7.0			0.4	0.5351114743275354	0.03019994404638683	0.4983436871258783	0.23392330383480825	0.9897828863346104	0.0069044879171461454	0.9897828863346104														400.0	sciclone	
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.9038552505827506	0.012351048113387341	0.5	0.7690265486725664	0.0	1.0	0.0														188.0	ccube	
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.8964188513655307	0.012351048113387341	0.5	0.7690265486725664	0.0	1.0	0.0														1947.0	dpclust	
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.9038552505827506	0.012351048113387341	0.5	0.7690265486725664	0.0	1.0	0.0														582.0	phylogicndt	
T5	8X	3432	4	0.7	0.6984002082709799	1.0		0.999999998820828	0.4	0.9038498776223776	0.012351048113387341	0.5	0.7690265486725664	0.0	1.0	0.0	0.020491111569282124	0.006904356315111081	0.9456521739130436	0.8148148148148148	0.6	0.8260869565217391	0.375	0.0013297858438011678	0.0013297858438011678	0.0	0.0013297858438011678	1.0	1.0	93.89820384979248	clonesig	all
T5	8X	3432	4	0.7	0.6984002082709799	1.0		0.6645494775361813	0.4	0.9038498776223776	0.012351048113387341	0.5	0.7690265486725664	0.0	1.0	0.0	0.020334729472334927	0.006283489226947985	0.9891304347826086	0.925925925925926	0.6	0.9565217391304348	0.6	0.0010917118396959193	0.0010917118396959193	0.0	0.0010917118396959193	1.0	1.0	85.4795572757721	clonesig	cancertype
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.9038498776223776	0.012351048113387341	0.5	0.7690265486725664	0.0	1.0	0.0	0.020211889451240767	0.00788502917115297	0.8478260869565217	0.8888888888888888	0.6	0.9130434782608696	0.5	0.0017172640368610106	0.0017172640368610106	0.0	0.0017172640368610106	1.0	1.0	139.1345705986023	clonesig	prefit
T5	8X	3432	4	0.7	0.6984002082709799												0.0246539203613416	0.01661208646094998	0.875	0.9629629629629628	0.6	1.0	0.75	0.0074418351878821065	0.0074418351878821065	0.0	0.0074418351878821065	1.0	1.0	1.14981651306152	deconstructsigs	all
T5	8X	3432	4	0.7	0.6984002082709799												0.02094702113451993	0.011235873708273057	0.8695652173913044	0.925925925925926	0.6	0.9565217391304348	0.6	0.0036819362443082366	0.0036819362443082366	0.0	0.0036819362443082366	1.0	1.0	0.36076021194458	deconstructsigs	cancertype
T5	8X	3432	4	0.7	0.6984002082709799																										palimpsest	all
T5	8X	3432	4	0.7	0.6984002082709799																										palimpsest	cancertype
T5	8X	3432	4	0.7	0.6984002082709799																										palimpsest	prefit
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.5105415893555825	0.01208031286365876	0.5	0.7632776934749621	0.0	1.0	0.0	0.020526442573137803	0.00705575021510233	0.934782608695652	0.8148148148148148	0.6	0.8260869565217391	0.375	0.0013862001691063994	0.0013862001691063994	0.0	0.0013862001691063994	1.0	1.0	4.447234690189362	tracksig	all
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.5105415893555825	0.01208031286365876	0.5	0.7632776934749621	0.0	1.0	0.0	0.02072469265040709	0.006254309603084807	0.9782608695652172	0.925925925925926	0.6	0.9565217391304348	0.6	0.0010994522693112962	0.0010994522693112962	0.0	0.0010994522693112962	1.0	1.0	1.85120845635732	tracksig	cancertype
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.5105415893555825	0.01208031286365876	0.5	0.7632776934749621	0.0	1.0	0.0	0.022176658261798304	0.011977762263755276	0.875	0.9629629629629628	0.6	1.0	0.75	0.003713162216206545	0.003713162216206545	0.0	0.003713162216206545	1.0	1.0	21.2471616268158	tracksig	prefit
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.8810949507531248	0.012828263508966058	0.5	0.7726858877086494	0.0	1.0	0.0	0.02056358005562828	0.006862816286546479	0.9456521739130436	0.7777777777777778	0.6	0.7826086956521741	0.3333333333333333	0.0013236108148069194	0.0013236108148069194	0.0	0.0013236108148069194	1.0	1.0	2.18527768850327	tracksigfreq	all
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.8810949507531248	0.012828263508966058	0.5	0.7726858877086494	0.0	1.0	0.0	0.02075631867685338	0.006140986967953468	0.9782608695652172	0.8888888888888888	0.6	0.9130434782608696	0.5	0.0010629784374048825	0.0010629784374048825	0.0	0.0010629784374048825	1.0	1.0	45.0687863826752	tracksigfreq	cancertype
T5	8X	3432	4	0.7	0.6984002082709799	1.0			0.4	0.8810949507531248	0.012828263508966058	0.5	0.7726858877086494	0.0	1.0	0.0	0.02222807350419419	0.011855700578011585	0.875	0.9629629629629628	0.6	1.0	0.75	0.003673861100375042	0.003673861100375042	4.336808689942018e-19	0.003673861100375042	1.0	1.0	5.225074768066411	tracksigfreq	prefit
T5	16X	6977	4	0.7	0.6987551459852595																									172801.0	pyclone	
T5	16X	6977	4	0.7	0.6987551459852595	1.0			0.4	0.4571081039525856	0.045747547586514496	0.5029590803945518	0.5802003193496879	0.2888283378746594	0.7170898229144442	0.2888283378746594														2849.0	sciclone	
T5	16X	6977	4	0.7	0.6987551459852595	1.0			0.4	0.8571408835421352	0.004331450531698718	0.5	0.6803599941936421	0.0	1.0	0.0														271.0	ccube	
T5	16X	6977	4	0.7	0.6987551459852595	1.0			0.4	0.8276170164872169	0.004331450531698718	0.5	0.6803599941936421	0.0	1.0	0.0														4395.0	dpclust	
T5	16X	6977	4	0.7	0.6987551459852595	2.0			0.6	0.8588288735725114	0.015792151970330858	0.5012694299865494	0.6809406299898388	0.0031789282470481377	0.9993599317260508	0.0031789282470481377														4831.0	phylogicndt	
T5	16X	6977	4	0.7	0.6987551459852595	1.0		0.9999999999994916	0.4	0.8575049368772054	0.004331450531698718	0.5	0.6803599941936421	0.0	1.0	0.0	0.012414339661236177	0.004088703957551457	0.9456521739130436	0.7777777777777778	0.6	0.7826086956521741	0.3333333333333333	0.0004863834363922903	0.0004863834363922903	0.0	0.0004863834363922903	1.0	1.0	270.9789335727692	clonesig	all
T5	16X	6977	4	0.7	0.6987551459852595	1.0		0.9999782080739148	0.4	0.8575050418326894	0.004331450531698718	0.5	0.6803599941936421	0.0	1.0	0.0	0.012389448568816987	0.003200939356954733	0.9891304347826086	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0002980728153498813	0.0002980728153498813	5.421010862427521e-20	0.0002980728153498813	1.0	1.0	1057.4146473407743	clonesig	cancertype
T5	16X	6977	4	0.7	0.6987551459852595	1.0		0.98790993444054	0.4	0.8575050038846715	0.004331450531698718	0.5	0.6803599941936421	0.0	1.0	0.0	0.01221452670429942	0.003959574339584322	0.8423913043478259	0.8518518518518519	0.6	0.8695652173913043	0.42857142857142855	0.0004525391555718628	0.0004525391555718628	0.0	0.0004525391555718628	1.0	1.0	760.3014657497406	clonesig	prefit
T5	16X	6977	4	0.7	0.6987551459852595												0.021693591857052462	0.01693085168639314	0.875	0.9629629629629628	0.6	1.0	0.75	0.004722092585803139	0.004722092585803139	0.0	0.004722092585803139	1.0	1.0	2.03903102874756	deconstructsigs	all
T5	16X	6977	4	0.7	0.6987551459852595												0.015535513926845691	0.009171020128589485	0.8695652173913044	0.925925925925926	0.6	0.9565217391304348	0.6	0.0018427617749327	0.0018427617749327	2.168404344971009e-19	0.0018427617749327	1.0	1.0	0.648745059967041	deconstructsigs	cancertype
T5	16X	6977	4	0.7	0.6987551459852595	2.0			0.6	0.8422502539324238	0.04031804727456407	0.5074032238279803	0.6835534910727247	0.019073569482288832	0.9957328781736718	0.019073569482288832	0.018407002833835385	0.015474896542926653	0.8532608695652174	0.9629629629629628	0.6	1.0	0.75	0.005627706486874272	0.039403462324277716	0.0031897723411517323	0.005627706486874272	1.0	1.0	3.68705320358276	palimpsest	all
T5	16X	6977	4	0.7	0.6987551459852595	2.0			0.6	0.8422502539324238	0.04031804727456407	0.5074032238279803	0.6835534910727247	0.019073569482288832	0.9957328781736718	0.019073569482288832	0.014939953184272003	0.010507749686097906	0.8641304347826088	0.925925925925926	0.6	0.9565217391304348	0.6	0.0028522750759327753	0.029200095001628568	0.0024882802816676183	0.0028522750759327753	1.0	1.0	1.69980692863464	palimpsest	cancertype
T5	16X	6977	4	0.7	0.6987551459852595	2.0			0.6	0.8422502539324238	0.04031804727456407	0.5074032238279803	0.6835534910727247	0.019073569482288832	0.9957328781736718	0.019073569482288832	0.01665917101712865	0.011855680941334842	0.875	0.9629629629629628	0.6	1.0	0.75	0.0036545200874804618	0.013455740632309254	0.0009256243547568953	0.0036545200874804618	1.0	1.0	1.13599109649658	palimpsest	prefit
T5	16X	6977	4	0.7	0.6987551459852595	1.0			0.4	0.791062181634838	0.004325556209245546	0.5	0.6801742919389978	0.0	1.0	0.0	0.012501682703577864	0.004399848157643257	0.9782608695652174	0.8518518518518519	0.8	0.8260869565217391	0.4444444444444444	0.0005636928063795787	0.0005636928063795787	0.0	0.0005636928063795787	1.0	1.0	53.2614580710729	tracksig	all
T5	16X	6977	4	0.7	0.6987551459852595	1.0			0.4	0.791062181634838	0.004325556209245546	0.5	0.6801742919389978	0.0	1.0	0.0	0.012740970117816941	0.004053493158155314	0.9891304347826086	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.00047729486389758163	0.00047729486389758163	5.421010862427521e-20	0.00047729486389758163	1.0	1.0	23.381938445568103	tracksig	cancertype
T5	16X	6977	4	0.7	0.6987551459852595	4.0			1.0	0.7792687465416763	0.07893855732509507	0.6351237969558859	0.5209876543209877	0.9518619436875568	0.3183856502242152	0.9518619436875568	0.016839840441349153	0.011610663023209587	0.875	0.9629629629629628	0.6	1.0	0.75	0.0036074627602941107	0.04752544240552381	0.010172457722296736	0.003713008625868319	1.0	1.0	2.4021978020668	tracksig	prefit
T5	16X	6977	4	0.7	0.6987551459852595	1.0			0.4	0.7617294821646243	0.004345362853235831	0.5	0.6806100217864923	0.0	1.0	0.0	0.012498360430492414	0.004446443561341234	0.9782608695652174	0.8518518518518519	0.8	0.8260869565217391	0.4444444444444444	0.000575262388884612	0.000575262388884612	0.0	0.000575262388884612	1.0	1.0	30.258178540070897	tracksigfreq	all
T5	16X	6977	4	0.7	0.6987551459852595	2.0			0.6	0.7736505159004153	0.01965500587930504	0.6465986168780012	0.5830065359477125	0.8226466575716235	0.47055057618437895	0.8226466575716235	0.0128507924865075	0.004346818071721425	0.9891304347826086	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0005466686303321476	0.0008635285528051372	0.00015464994264185891	0.0008635285528051372	1.0	1.0	9.41166500250498	tracksigfreq	cancertype
T5	16X	6977	4	0.7	0.6987551459852595	2.0			0.6	0.7736505159004153	0.01965500587930504	0.6465986168780012	0.5830065359477125	0.8226466575716235	0.47055057618437895	0.8226466575716235	0.016772599282102542	0.011678171435824712	0.875	0.9629629629629628	0.6	1.0	0.75	0.0036972996782788092	0.003715916230767946	9.08618784024222e-06	0.0036972996782788092	1.0	1.0	1.71773252884547	tracksigfreq	prefit
T5	32X	10958	4	0.7	0.6987319579071434																										pyclone	
T5	32X	10958	4	0.7	0.6987319579071434	4.0			1.0	0.527233512870191	0.042358004633936935	0.5001000084087864	0.4754295215222612	0.9379404855129208	0.06225953130465198	0.9379404855129208														440.0	sciclone	
T5	32X	10958	4	0.7	0.6987319579071434	3.0			0.8	0.8694354182166324	0.2876414258286709	0.8202925244245117	0.8197857010899686	0.8292873923257635	0.8112976565232599	0.8292873923257635														1860.0	ccube	
T5	32X	10958	4	0.7	0.6987319579071434	3.0			0.8	0.8525833409256929	0.23807236477155014	0.7678117338452011	0.7588213559948273	0.9273688332028192	0.6082546344875831	0.9273688332028192														6405.0	dpclust	
T5	32X	10958	4	0.7	0.6987319579071434	2.0			0.6	0.8722540025946843	0.35155539204035585	0.8196327633709974	0.8239423609828191	0.7431480031323414	0.8961175236096537	0.7431480031323414														11171.0	phylogicndt	
T5	32X	10958	4	0.7	0.6987319579071434	3.0		0.9476155509148256	0.8	0.876360583737841	0.33553876933590754	0.8285640860457149	0.8306853870312212	0.7909162098668755	0.8662119622245541	0.7909162098668755	0.009944244544713095	0.004194784061157797	1.0	0.8518518518518519	0.8	0.8260869565217391	0.4444444444444444	0.0006126006385549497	0.0375351047323107	0.000861911235233575	0.0006126006385549497	1.0	1.0	1626.8674266338348	clonesig	all
T5	32X	10958	4	0.7	0.6987319579071434	2.0		0.9986607149157996	0.6	0.8702197166777768	0.337360371378471	0.8288303186327478	0.8310548679105856	0.7893500391542678	0.8683105981112277	0.7893500391542678	0.010087410490941598	0.0026929140675381736	0.9891304347826086	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.00010869414839942416	0.0006164510278348079	0.00025216405658566024	0.00010869414839942416	1.0	1.0	1059.967931509018	clonesig	cancertype
T5	32X	10958	4	0.7	0.6987319579071434																										clonesig	prefit
T5	32X	10958	4	0.7	0.6987319579071434												0.01903721246916082	0.016421435998817943	0.875	0.9629629629629628	0.6	1.0	0.75	0.005953629793739368	0.005953629793739368	0.0	0.005953629793739368	1.0	1.0	3.3323159217834504	deconstructsigs	all
T5	32X	10958	4	0.7	0.6987319579071434												0.013813081574337848	0.010425610394683446	0.8695652173913044	0.925925925925926	0.6	0.9565217391304348	0.6	0.002818789691939938	0.002818789691939938	0.0	0.002818789691939938	1.0	1.0	0.895190715789795	deconstructsigs	cancertype
T5	32X	10958	4	0.7	0.6987319579071434	2.0			0.6	0.8361744665233536	0.31996617137999844	0.7104191643090566	0.7251985959726585	0.4481205951448708	0.9727177334732424	0.4481205951448708	0.010158463048642213	0.005330964727704432	1.0	1.0	0.8	1.0	0.8	0.00022307433699686466	0.004462127226691036	0.0017725078387969852	0.00022307433699686466	1.0	1.0	4.37949061393738	palimpsest	all
T5	32X	10958	4	0.7	0.6987319579071434	2.0			0.6	0.8361744665233536	0.31996617137999844	0.7104191643090566	0.7251985959726585	0.4481205951448708	0.9727177334732424	0.4481205951448708	0.00988183955040689	0.004150022345550241	1.0	1.0	0.8	1.0	0.8	4.042773038270831e-05	0.004462127226691036	0.0018488792713734293	4.042773038270831e-05	1.0	1.0	2.92572569847107	palimpsest	cancertype
T5	32X	10958	4	0.7	0.6987319579071434	2.0			0.6	0.8361744665233536	0.31996617137999844	0.7104191643090566	0.7251985959726585	0.4481205951448708	0.9727177334732424	0.4481205951448708	0.009977865534028043	0.002457969694011449	1.0	1.0	0.8	1.0	0.8	1.1490066998631756e-05	0.002284501236047176	0.0009504316694435752	1.1490066998631756e-05	1.0	1.0	1.69110679626465	palimpsest	prefit
T5	32X	10958	4	0.7	0.6987319579071434	1.0			0.4	0.7349097101793967	0.0	0.5	0.5276493434436841	0.0	1.0	0.0	0.010323138660165277	0.0043994513818642455	0.9782608695652174	0.8518518518518519	0.8	0.8260869565217391	0.4444444444444444	0.0005581938989854819	0.0005581938989854819	0.0	0.0005581938989854819	1.0	1.0	3.36610871758726	tracksig	all
T5	32X	10958	4	0.7	0.6987319579071434	1.0			0.4	0.7349097101793967	0.0	0.5	0.5276493434436841	0.0	1.0	0.0	0.010679608983195213	0.003849580286514501	0.9891304347826086	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.000429759342796654	0.000429759342796654	0.0	0.000429759342796654	1.0	1.0	1.52229842576716	tracksig	cancertype
T5	32X	10958	4	0.7	0.6987319579071434	1.0			0.4	0.7349097101793967	0.0	0.5	0.5276493434436841	0.0	1.0	0.0	0.01459263451139484	0.011708725716404805	0.875	0.9629629629629628	0.6	1.0	0.75	0.0036281586482629358	0.0036281586482629358	4.336808689942018e-19	0.0036281586482629358	1.0	1.0	12.3151110927264	tracksig	prefit
T5	32X	10958	4	0.7	0.6987319579071434	2.0			0.6	0.755086979564378	0.17208233129080006	0.7580986163938497	0.7566117995191418	0.7839481946624803	0.7322490381252186	0.7839481946624803	0.010444061284739644	0.004600557839817137	0.9782608695652174	0.8148148148148148	0.8	0.7826086956521741	0.4	0.0004929969030511572	0.001279623910406591	0.00039331107536471553	0.001279623910406591	1.0	1.0	1.93501076565848	tracksigfreq	all
T5	32X	10958	4	0.7	0.6987319579071434	2.0			0.6	0.755086979564378	0.17208233129080006	0.7580986163938497	0.7566117995191418	0.7839481946624803	0.7322490381252186	0.7839481946624803	0.0107497858124	0.0038397088904180976	0.9891304347826086	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0004117999179947817	0.0009112254310156276	0.000249711214786766	0.0009112254310156276	1.0	1.0	31.6690425713857	tracksigfreq	cancertype
T5	32X	10958	4	0.7	0.6987319579071434	3.0			0.8	0.7837020401944382	0.14193240741256966	0.6895011031291199	0.6755132235990383	0.9326923076923076	0.4463098985659321	0.9326923076923076	0.014591455876774425	0.011715746317822816	0.875	0.9629629629629628	0.6	1.0	0.75	0.003766820226915546	0.003928517831697564	6.864482768273519e-05	0.003821138631178278	1.0	1.0	5.51844820181529	tracksigfreq	prefit
T5	64X	13915	4	0.7	0.6987348812956659																										pyclone	
T5	64X	13915	4	0.7	0.6987348812956659	4.0			1.0	0.5864570197177119	0.04549503199050088	0.4967958066477378	0.5510768335273574	0.8865755524332609	0.10701606086221473	0.8865755524332609														600.0	sciclone	
T5	64X	13915	4	0.7	0.6987348812956659	4.0			1.0	0.9051501016771896	0.5003150221625938	0.8812356944567562	0.8873690337601863	0.9252778132583984	0.8371935756551141	0.9252778132583984														1590.0	ccube	
T5	64X	13915	4	0.7	0.6987348812956659	3.0			0.8	0.9004176685623435	0.4870580453687997	0.8743618320035389	0.8852590221187427	0.9526120832801124	0.7961115807269653	0.9526120832801124														7211.0	dpclust	
T5	64X	13915	4	0.7	0.6987348812956659	3.0			0.8	0.919953074657516	0.5204134171437317	0.8950277740377666	0.8965366705471478	0.9058628177289564	0.8841927303465765	0.9058628177289564														11238.0	phylogicndt	
T5	64X	13915	4	0.7	0.6987348812956659	3.0		0.8569534825042084	0.8	0.8995035347637603	0.4737163179374193	0.8822253068467832	0.8904976717112922	0.9416272831779282	0.8228233305156382	0.9416272831779282	0.009070669478572777	0.00382446986877638	0.9565217391304348	0.8148148148148148	0.8	0.7826086956521741	0.4	0.0005061175929130801	0.0013231198838363767	0.00032703400315862145	0.0010403116188656414	1.0	1.0	1612.1554639339447	clonesig	all
T5	64X	13915	4	0.7	0.6987348812956659																										clonesig	cancertype
T5	64X	13915	4	0.7	0.6987348812956659																										clonesig	prefit
T5	64X	13915	4	0.7	0.6987348812956659												0.01841854573064981	0.016350870645347102	0.875	0.9629629629629628	0.6	1.0	0.75	0.004864939392448918	0.004864939392448918	0.0	0.004864939392448918	1.0	1.0	1.9032082557678205	deconstructsigs	all
T5	64X	13915	4	0.7	0.6987348812956659												0.013286618310580927	0.010693393239242429	0.8695652173913044	0.925925925925926	0.6	0.9565217391304348	0.6	0.0025405542020838783	0.0025405542020838783	0.0	0.0025405542020838783	1.0	1.0	0.562247037887573	deconstructsigs	cancertype
T5	64X	13915	4	0.7	0.6987348812956659	2.0			0.6	0.8315881082494335	0.44538075090136336	0.8729788040152858	0.8619761350407451	0.7939711329671734	0.9519864750633982	0.7939711329671734	0.011641510451874743	0.009828673682773284	1.0	0.9629629629629628	0.6	1.0	0.75	0.0009265157013423897	0.004789882961369063	0.0019288512984585188	0.004789882961369063	1.0	1.0	4.986690044403081	palimpsest	all
T5	64X	13915	4	0.7	0.6987348812956659	2.0			0.6	0.8315881082494335	0.44538075090136336	0.8729788040152858	0.8619761350407451	0.7939711329671734	0.9519864750633982	0.7939711329671734	0.012423901145402342	0.01098628924822315	1.0	0.9629629629629628	0.6	1.0	0.75	0.0013469716232574758	0.0051922719704813325	0.0019198310873645805	0.0051922719704813325	1.0	1.0	2.4646418094635	palimpsest	cancertype
